Bird Name,French Name,Image URL,Sound URL,Score,Difficulty
Dusky Thrush,Grive à ailes rousses,https://upload.wikimedia.org/wikipedia/commons/c/c9/Turdus_eunomus_-Japan-8.jpg,https://xeno-canto.org/893034/download,0,3
Naumann's Thrush,Grive de Naumann,https://upload.wikimedia.org/wikipedia/commons/7/77/Naumann%27s_Thrush_imported_from_iNaturalist_photo_181639461_on_21_June_2024.jpg,https://xeno-canto.org/893035/download,0,3
Dark-sided Flycatcher,Gobemouche de Sibérie,https://upload.wikimedia.org/wikipedia/commons/1/1b/Muscicapa_sibirica.jpg,https://xeno-canto.org/955124/download,0,3
Asian Brown Flycatcher,Gobemouche brun,https://upload.wikimedia.org/wikipedia/commons/d/df/Asian_Brown_Flycatcher_%28Muscicapa_dauurica%29_at_Periyar_National_Park.jpg,https://xeno-canto.org/959602/download,0,2
Spotted Flycatcher,Gobemouche gris,https://upload.wikimedia.org/wikipedia/commons/2/25/Muscicapa_striata_1_%28Martin_Mecnarowski%29.jpg,https://xeno-canto.org/982698/download,0,2
Rufous-tailed Scrub-Robin,Agrobate roux,https://upload.wikimedia.org/wikipedia/commons/b/b0/Agrobate_roux_au_Parc_National_de_l%27Ichkeul_%28Tunisia%29%2C_crop.jpg,,0,3
European Robin,rouge-gorge familier,https://upload.wikimedia.org/wikipedia/commons/f/f3/Erithacus_rubecula_with_cocked_head.jpg,https://xeno-canto.org/982667/download,0,1
Rufous-tailed Robin,Rossignol siffleur,https://upload.wikimedia.org/wikipedia/commons/7/72/Luscinia_sibilans_-_Khao_Yai.jpg,https://xeno-canto.org/897491/download,0,1
Siberian Blue Robin,Rossignol bleu,https://upload.wikimedia.org/wikipedia/commons/e/e6/Luscinia_cyane_-_Khao_Yai.jpg,https://xeno-canto.org/975563/download,0,2
White-throated Robin,Iranie à gorge blanche,https://upload.wikimedia.org/wikipedia/commons/a/a2/BessornisAlbigularisWolf%2C_crop.jpg,https://xeno-canto.org/460560/download,0,3
Thrush Nightingale,Rossignol progné,https://upload.wikimedia.org/wikipedia/commons/f/f9/Nightingale_of_ancient_Uglich.JPG,https://xeno-canto.org/978236/download,0,3
Common Nightingale,Rossignol philomèle,https://upload.wikimedia.org/wikipedia/commons/c/c8/Luscinia_megarhynchos_-_01.jpg,https://xeno-canto.org/957861/download,0,2
Bluethroat,Gorgebleue à miroir,https://upload.wikimedia.org/wikipedia/commons/e/e8/Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg,https://xeno-canto.org/934764/download,0,2
Siberian Rubythroat,Rossignol calliope,https://upload.wikimedia.org/wikipedia/commons/3/36/Luscinia_calliope_-_Pak_Chong_2.jpg,https://xeno-canto.org/974332/download,0,2
Red-flanked Bluetail,Rossignol à flancs roux,https://upload.wikimedia.org/wikipedia/commons/b/b2/Tarsiger_cyanurus.jpg,https://xeno-canto.org/980778/download,0,3
Mugimaki Flycatcher,Ficedula mugimaki (Gobemouche),https://upload.wikimedia.org/wikipedia/commons/4/4c/Ficedula_mugimaki_243653507.jpg,https://xeno-canto.org/981466/download,0,3
Taiga Flycatcher,Gobemouche de la taïga,https://upload.wikimedia.org/wikipedia/commons/6/66/Taiga_Flycatcher.jpg,https://xeno-canto.org/975564/download,0,3
Red-breasted Flycatcher,Gobemouche nain,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_brested_flycatcher_by_David_Raju_%28cropped%29.jpg,https://xeno-canto.org/915724/download,0,3
Semicollared Flycatcher,Gobemouche à demi-collier,https://upload.wikimedia.org/wikipedia/commons/d/d7/Ficedula_semitorquata_NAUMANN.jpg,https://xeno-canto.org/905474/download,0,3
European Pied Flycatcher,Gobemouche noir,https://upload.wikimedia.org/wikipedia/commons/5/53/Ficedula_hypoleuca_-Wood_of_Cree_Nature_Reserve%2C_Scotland_-male-8a.jpg,https://xeno-canto.org/940448/download,0,3
Atlas Flycatcher,Atlas pied flycatcher,https://upload.wikimedia.org/wikipedia/commons/b/be/Atlas_Flycatcher_%28Ficedula_speculigera%29.jpg,,0,3
Collared Flycatcher,Gobemouche à collier,https://upload.wikimedia.org/wikipedia/commons/0/00/Collared_flycatcher_%28Ficedula_albicollis%29.jpg,https://xeno-canto.org/905474/download,0,3
Plumbeous Redstart,Nymphée fuligineuse,https://upload.wikimedia.org/wikipedia/commons/4/4e/Rhyacornis_fuliginosus_-_Doi_Inthanon.jpg,,0,3
Rufous-backed Redstart,Rougequeue d'Eversmann,https://upload.wikimedia.org/wikipedia/commons/1/15/Eversmann%27s_Redstart_-_Kazakistan_S4E3844_%2819357362412%29.jpg,,0,2
Moussier's Redstart,Rougequeue de Moussier,https://upload.wikimedia.org/wikipedia/commons/d/d4/Moussier%27s_redstart_%28Phoenicurus_moussieri%29_male.jpg,https://xeno-canto.org/889934/download,0,2
Common Redstart,Rougequeue à front blanc,https://upload.wikimedia.org/wikipedia/commons/4/40/Gartenrotschwanz_1.jpg,https://xeno-canto.org/981987/download,0,2
White-winged Redstart,Rougequeue de Güldenstädt,https://upload.wikimedia.org/wikipedia/commons/1/1f/Guldenstadt%27s_Redstart_-_Shreeram_M_V_-_Ladakh%2C_India.jpg,,0,3
Black Redstart,Rougequeue noir,https://upload.wikimedia.org/wikipedia/commons/1/14/Hausrotschwanz_Brutpflege_2006-05-21-05.jpg,https://xeno-canto.org/978548/download,0,1
Daurian Redstart,Rougequeue aurore,https://upload.wikimedia.org/wikipedia/commons/c/cc/Daurian_redstart_at_Daisen_Park_in_Osaka%2C_January_2016.jpg,https://xeno-canto.org/978956/download,0,2
Rufous-tailed Rock-Thrush,Monticole merle-de-roche,https://upload.wikimedia.org/wikipedia/commons/f/f9/Monsax.jpg,,0,3
Blue Rock-Thrush,Monticole merle-bleu,https://upload.wikimedia.org/wikipedia/commons/4/4d/Monticola_solitarius%2C_Spain_1.jpg,,0,3
Whinchat,Tarier des prés,https://upload.wikimedia.org/wikipedia/commons/c/cb/Whinchat_-_Saxicola_rubetra_%28Male%29_%2852943525534%29.jpg,https://xeno-canto.org/942827/download,0,3
Fuerteventura Stonechat,Tarier des Canaries,https://upload.wikimedia.org/wikipedia/commons/c/cc/Saxicola_dacotiae_-Fuerteventura%2C_Canary_Islands%2C_Spain-8.jpg,,0,3
European Stonechat,Tarier pâtre,https://upload.wikimedia.org/wikipedia/commons/d/d7/Stonechat_%28Saxicola_rubicola%29_male%2C_Beaulieu%2C_Hampshire.jpg,https://xeno-canto.org/979687/download,0,3
Siberian Stonechat,Tarier de Sibérie,https://upload.wikimedia.org/wikipedia/commons/d/de/Siberian_stonechat_Male.jpg,https://xeno-canto.org/809429/download,0,3
Amur Stonechat,Saxicola stejnegeri (Tarier),https://upload.wikimedia.org/wikipedia/commons/7/7d/Stejneger%27s_Stonechat.jpg,,0,3
African Stonechat,Saxicola torquatus (Tarier),https://upload.wikimedia.org/wikipedia/commons/d/de/Saxicola_torquatus_-South_Africa_-male-8_%283%29.jpg,https://xeno-canto.org/929774/download,0,3
Pied Bushchat,Tarier pie,https://upload.wikimedia.org/wikipedia/commons/d/df/Pied_bush_chat_%28Saxicola_caprata%29male_from_nilgiris_DSC_1123.jpg,,0,3
Northern Wheatear,Traquet motteux,https://upload.wikimedia.org/wikipedia/commons/0/0c/Steinschmaetzer_Northern_wheatear_male.jpg,https://xeno-canto.org/982401/download,0,3
Atlas Wheatear,Traquet de Seebohm,https://upload.wikimedia.org/wikipedia/commons/1/13/Oenanthe_seebohmi%2C_Morocco_1.jpg,https://xeno-canto.org/164205/download,0,3
Isabelline Wheatear,Traquet isabelle,https://upload.wikimedia.org/wikipedia/commons/b/b4/Isabelline_wheatear_%28Oenanthe_isabellina%29_male%2C_non-breeding.jpg,https://xeno-canto.org/951185/download,0,3
Desert Wheatear,Traquet du désert,https://upload.wikimedia.org/wikipedia/commons/6/64/Desert_Wheatear_%28Oenanthe_deserti%29_Photograph_by_Shantanu_Kuveskar.jpg,https://xeno-canto.org/954439/download,0,2
Western Black-eared Wheatear,Traquet oreillard,https://upload.wikimedia.org/wikipedia/commons/d/d4/CollalbaRubia.jpg,https://xeno-canto.org/935693/download,0,3
Cyprus Wheatear,Traquet de Chypre,https://upload.wikimedia.org/wikipedia/commons/f/f3/Cyprus_wheatear_%28Oenanthe_cypriaca%29.jpg,https://xeno-canto.org/962264/download,0,2
Eastern Black-eared Wheatear,Traquet noir et blanc,https://upload.wikimedia.org/wikipedia/commons/5/58/45-090506-black-eared-wheatear-at-Ipsilou-Monastery-.jpg,https://xeno-canto.org/972255/download,0,2
Pied Wheatear,Traquet pie,https://upload.wikimedia.org/wikipedia/commons/5/5d/Pied_Wheatear_%28Oenanthe_pleschanka%29_%288079431820%29.jpg,https://xeno-canto.org/951247/download,0,3
Red-rumped Wheatear,Traquet à tête grise,https://upload.wikimedia.org/wikipedia/commons/b/b7/Red-rumped_wheatear_%28Oenanthe_moesta_moesta%29_male_Kebili.jpg,https://xeno-canto.org/771433/download,0,3
Variable Wheatear,Traquet variable,https://upload.wikimedia.org/wikipedia/commons/0/01/Variable_wheatear_%28Oenanthe_picata_picata%29_male.jpg,https://xeno-canto.org/165823/download,0,3
Black Wheatear,Traquet rieur,https://upload.wikimedia.org/wikipedia/commons/d/db/Black_Wheatear_-_Merzouga_Marocco_07_3429_%2819400616192%29.jpg,https://xeno-canto.org/955342/download,0,2
White-crowned Wheatear,Traquet à tête blanche,https://upload.wikimedia.org/wikipedia/commons/e/e0/Red-rumped_wheatear_%28Oenanthe_moesta%29_Kebili.jpg,https://xeno-canto.org/916870/download,0,2
Finsch's Wheatear,Traquet de Finsch,https://upload.wikimedia.org/wikipedia/commons/8/89/%C3%87ilfer%C5%9Fik.jpg,https://xeno-canto.org/966182/download,0,3
Kurdish Wheatear,Traquet kurde,https://upload.wikimedia.org/wikipedia/commons/d/d7/Oenanthe_xanthoprymna_-_Kurdish_Wheatear%2C_Osmaniye%2C_Turkey_01.jpg,https://xeno-canto.org/346453/download,0,3
Bohemian Waxwing,Jaseur boréal,https://upload.wikimedia.org/wikipedia/commons/1/16/Bombycilla_garrulus%2C_Novosibirsk_1.jpg,https://xeno-canto.org/962616/download,0,2
Cedar Waxwing,Jaseur d'Amérique,https://upload.wikimedia.org/wikipedia/commons/7/73/Cedar_Waxwing_-_Bombycilla_cedrorum%2C_George_Washington%27s_Birthplace_National_Monument%2C_Colonial_Beach%2C_Virginia_%2839997434862%29.jpg,https://xeno-canto.org/823171/download,0,2
Copper Sunbird,Souïmanga cuivré,https://upload.wikimedia.org/wikipedia/commons/6/6d/Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg,https://xeno-canto.org/687588/download,0,3
Black-headed Weaver,Tisserin à tête noire,https://upload.wikimedia.org/wikipedia/commons/d/d7/Yellow_backed_weaver.jpg,https://xeno-canto.org/931708/download,0,3
Yellow-crowned Bishop,Euplecte vorabé,https://upload.wikimedia.org/wikipedia/commons/7/7e/Euplectes_afer_-Lake_Baringo%2C_Kenya_-male-8_CROP.jpg,https://xeno-canto.org/829316/download,0,3
Indian Silverbill,Euodice malabarica,https://upload.wikimedia.org/wikipedia/commons/1/11/Indian_Silverbill3.jpg,https://xeno-canto.org/471526/download,0,3
Scaly-breasted Munia,Capucin damier,https://upload.wikimedia.org/wikipedia/commons/e/e7/Lonchura_punctulata_%28Nagarhole%2C_2004%29.jpg,https://xeno-canto.org/953742/download,0,3
Tricolored Munia,Capucin à dos marron,https://upload.wikimedia.org/wikipedia/commons/7/73/Tricoloured_munia_%28cropped%29.jpg,https://xeno-canto.org/256442/download,0,2
Chestnut Munia,Capucin à tête noire,https://upload.wikimedia.org/wikipedia/commons/0/04/Lonchura_atricapilla_jagori_-Cebu-8-3c.jpg,https://xeno-canto.org/917048/download,0,2
Orange-cheeked Waxbill,Astrild à joues orange,https://upload.wikimedia.org/wikipedia/commons/5/5a/Orange-Cheeked_Waxbill_zackandzill.jpg,https://xeno-canto.org/747962/download,0,3
Common Waxbill,Astrild ondulé,https://upload.wikimedia.org/wikipedia/commons/3/36/Common_waxbill_%28Estrilda_astrild_jagoensis%29.jpg,https://xeno-canto.org/927211/download,0,3
Red Avadavat,Bengali rouge,https://upload.wikimedia.org/wikipedia/commons/7/7c/A_pair_of_Red_avadavat_%28Amandava_amandava%29_Photograph_by_Shantanu_Kuveskar.jpg,https://xeno-canto.org/972682/download,0,3
Alpine Accentor,Accenteur alpin,https://upload.wikimedia.org/wikipedia/commons/d/df/Alpine_accentor_saganta.jpg,https://xeno-canto.org/982627/download,0,3
Siberian Accentor,Accenteur montanelle,https://upload.wikimedia.org/wikipedia/commons/e/e2/Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg,https://xeno-canto.org/676021/download,0,3
Radde's Accentor,Accenteur de Radde,https://upload.wikimedia.org/wikipedia/commons/7/7c/Prunella_ocularis_1a.jpg,https://xeno-canto.org/971533/download,0,3
Black-throated Accentor,Accenteur à gorge noire,https://upload.wikimedia.org/wikipedia/commons/d/d0/Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg,https://xeno-canto.org/832235/download,0,3
Dunnock,Accenteur mouchet,https://upload.wikimedia.org/wikipedia/commons/4/4e/Dunnock_%28Prunella_modularis%29_3.jpg,https://xeno-canto.org/982393/download,0,3
House Sparrow,Moineau domestique,https://upload.wikimedia.org/wikipedia/commons/9/9b/House_sparrow_male_in_Prospect_Park_%2853532%29.jpg,https://xeno-canto.org/981633/download,0,1
Italian Sparrow,Moineau cisalpin,https://upload.wikimedia.org/wikipedia/commons/0/00/Passer_italiae_1_%28loz%29.jpg,https://xeno-canto.org/472061/download,0,2
Spanish Sparrow,Moineau espagnol,https://upload.wikimedia.org/wikipedia/commons/7/7d/Passer_Hispaniolensis_Male.JPG,https://xeno-canto.org/521496/download,0,1
Dead Sea Sparrow,Moineau de la mer Morte,https://upload.wikimedia.org/wikipedia/commons/7/70/Passer_moabiticus.jpg,https://xeno-canto.org/972237/download,0,3
Cape Verde Sparrow,Moineau du Cap-Vert,https://upload.wikimedia.org/wikipedia/commons/f/f8/Passer_iagoensis_male.jpg,,0,2
Eurasian Tree Sparrow,Moineau friquet,https://upload.wikimedia.org/wikipedia/commons/9/98/Tree_Sparrow_August_2007_Osaka_Japan.jpg,https://xeno-canto.org/966257/download,0,2
Rock Sparrow,Moineau soulcie,https://upload.wikimedia.org/wikipedia/commons/d/dc/Petronia_petronia_-Ariege%2C_Midi-Pyrenee%2C_France-8-4c.jpg,https://xeno-canto.org/971454/download,0,2
Pale Rockfinch,Moineau pâle,https://upload.wikimedia.org/wikipedia/commons/c/ce/Carpospiza_brachydactyla.jpg,https://xeno-canto.org/971538/download,0,3
White-winged Snowfinch,Niverolle alpine,https://upload.wikimedia.org/wikipedia/commons/3/38/Snowfinch.jpg,https://xeno-canto.org/972224/download,0,3
Gray Wagtail,Bergeronnette des ruisseaux,https://upload.wikimedia.org/wikipedia/commons/d/d3/Grey_wagtail_-_Fulzar_Dam%2C_Jamnagar_2023-11-13.jpg,,0,3
Western Yellow Wagtail,Bergeronnette printanière,https://upload.wikimedia.org/wikipedia/commons/6/67/Wiesenschafstelze.JPG,https://xeno-canto.org/977468/download,0,3
Eastern Yellow Wagtail,Bergeronnette de Béringie,https://upload.wikimedia.org/wikipedia/commons/a/a4/Eastern_Yellow_Wagtail_%28Motacilla_tschutschensis_tschutschensis%29%2C_Kamchatka%2C_Russia_06.jpg,https://xeno-canto.org/964206/download,0,2
Citrine Wagtail,Bergeronnette citrine,https://upload.wikimedia.org/wikipedia/commons/e/ed/Citrine_Wagtail_%28Motacilla_citreola%29-_Breeding_Male_of_calcarata_race_at_Bharatpur_I_IMG_5752.jpg,https://xeno-canto.org/980485/download,0,2
White Wagtail,Bergeronnette grise,https://upload.wikimedia.org/wikipedia/commons/6/60/20180415_015_Winterswijk_Witte_kwikstaart_%2840785272624%29.jpg,https://xeno-canto.org/979151/download,0,1
Richard's Pipit,Pipit de Richard,https://upload.wikimedia.org/wikipedia/commons/5/50/Anthus_richardi_-_Laem_Pak_Bia.jpg,https://xeno-canto.org/979500/download,0,2
Paddyfield Pipit,Pipit rousset,https://upload.wikimedia.org/wikipedia/commons/4/4e/Paddyfield_pipit_%28Anthus_rufulus_rufulus%29.jpg,https://xeno-canto.org/964215/download,0,2
Long-billed Pipit,Pipit à long bec,https://upload.wikimedia.org/wikipedia/commons/0/0b/Long-billed_pipit_%28cropped%29.jpg,https://xeno-canto.org/951035/download,0,3
Blyth's Pipit,Pipit de Godlewski,https://upload.wikimedia.org/wikipedia/commons/d/d5/Blyth%27s_Pipit_Pangolakha_Wildlife_Sanctuary_East_Sikkim_05.05.2016.jpg,https://xeno-canto.org/942303/download,0,3
Tawny Pipit,Pipit rousseline,https://upload.wikimedia.org/wikipedia/commons/f/f4/Tawny_pipit_47.jpg,https://xeno-canto.org/972999/download,0,3
Berthelot's Pipit,Pipit de Berthelot,https://upload.wikimedia.org/wikipedia/commons/6/67/Kanarenpieper.jpg,https://xeno-canto.org/980487/download,0,3
Meadow Pipit,Pipit farlouse,https://upload.wikimedia.org/wikipedia/commons/b/b7/Wiesenpieper_Meadow_pipit.jpg,https://xeno-canto.org/982670/download,0,3
Tree Pipit,Pipit des arbres,https://upload.wikimedia.org/wikipedia/commons/6/6d/Tree_pipit_-_Jamnagar_2021-10-16.jpg,https://xeno-canto.org/973515/download,0,3
Olive-backed Pipit,Pipit à dos olive,https://upload.wikimedia.org/wikipedia/commons/d/d9/Olive-backed_pipit_%28Anthus_hodgsoni_hodgsoni%29_Phulchowki.jpg,https://xeno-canto.org/978939/download,0,3
Pechora Pipit,Pipit de la Petchora,https://upload.wikimedia.org/wikipedia/commons/8/84/Anthus_gustavi_214075656.jpg,https://xeno-canto.org/945790/download,0,3
Red-throated Pipit,Pipit à gorge rousse,https://upload.wikimedia.org/wikipedia/commons/7/75/Red-throated_Pipit.jpg,https://xeno-canto.org/977384/download,0,3
Water Pipit,Pipit spioncelle,https://upload.wikimedia.org/wikipedia/commons/2/24/Anthus_spinoletta_-_Water_Pipit%2C_Kahramanmara%C5%9F_2016-11-18_01-10.jpg,https://xeno-canto.org/982396/download,0,3
Siberian Pipit,pipit de Sibérie,https://upload.wikimedia.org/wikipedia/commons/5/5c/Siberian_Pipit_%28Anthus_japonicus%29_%2849270701118%29_%28cropped%29.jpg,,0,3
American Pipit,pipit d'Amérique,https://upload.wikimedia.org/wikipedia/commons/0/07/Anthus_rubescens_-Harney_County%2C_Oregon%2C_USA-8.jpg,,0,2
Common Chaffinch,pinson des arbres,https://upload.wikimedia.org/wikipedia/commons/a/a0/Male_Chaffinch_-_Fringilla_coelebs.jpg,https://xeno-canto.org/982810/download,0,3
Azores Chaffinch,Fringilla coelebs moreletti (Pinson des arbres),https://upload.wikimedia.org/wikipedia/commons/5/58/A%C3%A7ores_452A1626_%2835867036050%29.jpg,,0,3
Madeira Chaffinch,Fringilla maderensis (Pinsson),https://upload.wikimedia.org/wikipedia/commons/b/bd/FringillaCoelebsMadeirensis_3749.jpg,,0,3
Canary Islands Chaffinch,Fringilla canariensis (Pinsson),https://upload.wikimedia.org/wikipedia/commons/e/e1/Fringilla_coelebs_palmae_-_Los_Tilos.jpg,,0,3
African Chaffinch,Pinson des arbres africain,https://upload.wikimedia.org/wikipedia/commons/2/2b/African_Chaffinch_%28Fringilla_spodiogenys%29_male_Morocco.jpg,,0,3
Tenerife Blue Chaffinch,Pinson bleu,https://upload.wikimedia.org/wikipedia/commons/e/e4/Teidefink.jpg,https://xeno-canto.org/565833/download,0,3
Gran Canaria Blue Chaffinch,Fringilla polatzeki (Pinsson),https://upload.wikimedia.org/wikipedia/commons/9/9a/Pinz%C3%B3n_azul_de_Gran_Canaria_%28macho%29%2C_M._A._Pe%C3%B1a.jpg,,0,3
Brambling,Pinson du Nord,https://upload.wikimedia.org/wikipedia/commons/c/c9/Fringilla_montifringilla_-Poland_-male-8.jpg,https://xeno-canto.org/978000/download,0,2
Evening Grosbeak,Gros-bec Errant,https://upload.wikimedia.org/wikipedia/commons/a/ac/Hesperiphona_vespertina_CT3.jpg,https://xeno-canto.org/567736/download,0,3
Hawfinch,Gros-bec casse-noyaux,https://upload.wikimedia.org/wikipedia/commons/8/85/Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg,https://xeno-canto.org/981504/download,0,2
Common Rosefinch,Roselin cramoisi,https://upload.wikimedia.org/wikipedia/commons/1/19/Carpodacus_erythrinus_284921386.jpg,https://xeno-canto.org/975326/download,0,3
Great Rosefinch,Roselin tacheté,https://upload.wikimedia.org/wikipedia/commons/5/55/Great_Rosefinch.jpg,https://xeno-canto.org/920192/download,0,2
Pallas's Rosefinch,Roselin rose,https://upload.wikimedia.org/wikipedia/commons/d/d0/Carpodacus_roseus.jpg,https://xeno-canto.org/884669/download,0,2
Pine Grosbeak,Durbec des sapins,https://upload.wikimedia.org/wikipedia/commons/2/22/Pine_Grosbeak_%28Pinicola_enucleator%29_%2813667564073%29.jpg,https://xeno-canto.org/944125/download,0,3
Azores Bullfinch,Bouvreuil des Açores,https://upload.wikimedia.org/wikipedia/commons/7/72/Pyrrhula_murina.jpg,https://xeno-canto.org/831199/download,0,2
Eurasian Bullfinch,bouvreuil pivoine,https://upload.wikimedia.org/wikipedia/commons/d/de/Bullfinch_male.jpg,https://xeno-canto.org/965743/download,0,1
Trumpeter Finch,Roselin githagine,https://upload.wikimedia.org/wikipedia/commons/a/a5/Trumpeter_finch_%28Bucanetes_githagineus_zedlitzi%29_male_Kebili.jpg,https://xeno-canto.org/890131/download,0,3
Mongolian Finch,Roselin de Mongolie,https://upload.wikimedia.org/wikipedia/commons/3/38/Bucanetes_mongolicus.JPG,https://xeno-canto.org/840333/download,0,3
Gray-crowned Rosy-Finch,Roselin à tête grise,https://upload.wikimedia.org/wikipedia/commons/d/d9/Gray-Crowned_Rosy-Finch.jpg,,0,3
House Finch,Roselin familier,https://upload.wikimedia.org/wikipedia/commons/f/f1/House_finch_%2833688%292.jpg,https://xeno-canto.org/941235/download,0,2
Desert Finch,Roselin de Lichtenstein,https://upload.wikimedia.org/wikipedia/commons/6/6b/Rhodospiza_obsoleta_in_Iran.jpg,https://xeno-canto.org/471597/download,0,3
European Greenfinch,Verdier d'Europe,https://upload.wikimedia.org/wikipedia/commons/3/32/Carduelis_chloris_3_%28Marek_Szczepanek%29.jpg,https://xeno-canto.org/979188/download,0,1
Twite,Linotte à bec jaune,https://upload.wikimedia.org/wikipedia/commons/9/9b/Twite_%28Linaria_flavirostris%29%2C_Zinc_Road%2C_Teesside_%2853540824279%29.jpg,https://xeno-canto.org/971846/download,0,2
Eurasian Linnet,Linotte mélodieuse,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Carduelis_cannabina_-England_-male-8.jpg/330px-Carduelis_cannabina_-England_-male-8.jpg,,0,3
Parrot Crossbill,Bec-croisé perroquet,https://upload.wikimedia.org/wikipedia/commons/2/2c/Loxia_pytyopsittacus%2C_Budby_Common_3.jpg,https://xeno-canto.org/979705/download,0,3
Scottish Crossbill,Bec-croisé d'Écosse,https://upload.wikimedia.org/wikipedia/commons/0/07/Scottish_Crossbill_from_the_Crossley_ID_Guide_Britain_and_Ireland.jpg,https://xeno-canto.org/878392/download,0,2
Red Crossbill,Bec-croisé des sapins,https://upload.wikimedia.org/wikipedia/commons/4/49/Red_Crossbills_%28Male%29.jpg,https://xeno-canto.org/491029/download,0,1
White-winged Crossbill,Bec-croisé bifascié,https://upload.wikimedia.org/wikipedia/commons/4/46/Whitewingedcrossbillmale09.jpg,,0,2
European Goldfinch,Chardonneret élégant,https://upload.wikimedia.org/wikipedia/commons/f/fd/European_Goldfinch_on_Spear_Thistle.jpg,https://xeno-canto.org/883327/download,0,2
Citril Finch,Venturon montagnard,https://upload.wikimedia.org/wikipedia/commons/c/cf/Carduelis_citrinella.jpg,https://xeno-canto.org/972844/download,0,3
Corsican Finch,Venturon corse,https://upload.wikimedia.org/wikipedia/commons/3/32/Carduelis_corsicana.JPG,https://xeno-canto.org/471879/download,0,3
European Serin,Serin cini,https://upload.wikimedia.org/wikipedia/commons/6/65/European_serin_%28Serinus_serinus%29_male.jpg,https://xeno-canto.org/982096/download,0,3
Island Canary,Serinus canaria,https://upload.wikimedia.org/wikipedia/commons/8/89/Serinus_canaria_-Parque_Rural_del_Nublo%2C_Gran_Canaria%2C_Spain_-male-8a.jpg,,0,2
Fire-fronted Serin,Serin à front d'or,https://upload.wikimedia.org/wikipedia/commons/5/5f/Fire-fronted_Serin_Nainital_Uttarakhand_India_31.01.2015.jpg,,0,3
Eurasian Siskin,Tarin des aulnes,https://upload.wikimedia.org/wikipedia/commons/9/9e/Carduelis_spinus_male.jpg,https://xeno-canto.org/980284/download,0,1
Pine Siskin,Tarin des pins,https://upload.wikimedia.org/wikipedia/commons/2/2e/Carduelis_pinus_CT7.jpg,https://xeno-canto.org/946742/download,0,2
Lapland Longspur,Bruant lapon,https://upload.wikimedia.org/wikipedia/commons/6/61/Lapland_Longspur_-_Calcarius_lapponicus_-_Sportittlingur_1.jpg,https://xeno-canto.org/796051/download,0,2
Snow Bunting,Bruant des neiges,https://upload.wikimedia.org/wikipedia/commons/5/57/Snow_Bunting_%28Plectrophenax_nivalis%29%2C_Thule%2C_Greenland_1.jpg,https://xeno-canto.org/981083/download,0,3
Black-headed Bunting,Bruant mélanocéphale,https://upload.wikimedia.org/wikipedia/commons/d/df/28-090504-black-headed-bunting-at-first-layby.jpg,https://xeno-canto.org/980996/download,0,3
Red-headed Bunting,Bruant à tête rousse,https://upload.wikimedia.org/wikipedia/commons/3/35/Red-headed_bunting_-_Timbi_Lake%2C_Vadodara_2020-01-01.jpg,https://xeno-canto.org/912612/download,0,2
Corn Bunting,Bruant proyer,https://upload.wikimedia.org/wikipedia/commons/8/8d/Bruant_proyer_Ichkeul018.jpg,https://xeno-canto.org/982323/download,0,3
Chestnut-eared Bunting,Bruant à oreillons,https://upload.wikimedia.org/wikipedia/commons/7/75/Chestnut-eared_Bunting_imported_from_iNaturalist_photo_135699996_on_26_June_2024.jpg,https://xeno-canto.org/805186/download,0,3
Rock Bunting,Bruant fou,https://upload.wikimedia.org/wikipedia/commons/d/df/Rock_Bunting_%28Cochem%29.jpg,https://xeno-canto.org/982387/download,0,2
Godlewski's Bunting,Bruant de Godlewski,https://upload.wikimedia.org/wikipedia/commons/9/9d/Godlewski%27s_Bunting_%28Emberiza_godlewskii%29_%2816804118611%29.jpg,https://xeno-canto.org/975576/download,0,3
Meadow Bunting,Bruant à longue queue,https://upload.wikimedia.org/wikipedia/commons/b/bf/Emberiza_cioides_male.JPG,https://xeno-canto.org/920464/download,0,3
Cirl Bunting,Bruant zizi,https://upload.wikimedia.org/wikipedia/commons/8/88/Cirl_bunting_cropped.jpg,https://xeno-canto.org/982587/download,0,3
Yellowhammer,Bruant jaune,https://upload.wikimedia.org/wikipedia/commons/6/62/Goldammer_Emberiza_citrinella.jpg,https://xeno-canto.org/982702/download,0,3
Pine Bunting,Bruant à calotte blanche,https://upload.wikimedia.org/wikipedia/commons/6/68/Pine_Bunting_%28Emberiza_leucocephalos%29_-_%D0%A6%D0%B0%D0%B3%D0%B0%D0%B0%D0%BD%D1%88%D0%B0%D0%BD%D0%B0%D0%B0%D1%82_%D1%85%D3%A9%D0%BC%D1%80%D3%A9%D0%B3_%2815617685422%29.jpg,https://xeno-canto.org/927854/download,0,3
