Bird Name,French Name,Image URL,Sound URL,Score,Difficulty,View Count
White's Thrush,Grive dorée,https://upload.wikimedia.org/wikipedia/commons/2/29/Zoothera_aurea%2C_Hong_Kong_1.jpg,https://xeno-canto.org/977933/download,0,3,1085
Scaly Thrush,Grive dama,https://upload.wikimedia.org/wikipedia/commons/8/83/Scaly_Thrush_0A2A8657.jpg,https://xeno-canto.org/489637/download,0,3,348
Varied Thrush,Grive à collier,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ixoreus_naevius_1.jpg,https://xeno-canto.org/770780/download,0,3,783
Veery,Grive fauve,https://upload.wikimedia.org/wikipedia/commons/e/e8/Veery_in_CP_%2843277%29.jpg,https://xeno-canto.org/531130/download,0,2,5250
Gray-cheeked Thrush,Grive à joues grises,https://upload.wikimedia.org/wikipedia/commons/f/ff/Gray-cheeked_thrush_%2871096%29.jpg,,0,3,443
Swainson's Thrush,Grive à dos olive,https://upload.wikimedia.org/wikipedia/commons/3/35/Catharus_ustulatus_-North_Dakota-8a.jpg,https://xeno-canto.org/544557/download,0,3,1886
Hermit Thrush,Grive solitaire,https://upload.wikimedia.org/wikipedia/commons/d/d3/Hermit_thrush_qmnonic.jpg,https://xeno-canto.org/963177/download,0,2,5310
Wood Thrush,Grive des bois,https://upload.wikimedia.org/wikipedia/commons/f/fd/Wood_thrush_%28Hylocichla_mustelina%29_Peten.jpg,https://xeno-canto.org/934452/download,0,2,2901
Siberian Thrush,Grive de Sibérie,https://upload.wikimedia.org/wikipedia/commons/6/6d/Siberian_Thrush_0A2A2890.jpg,https://xeno-canto.org/833165/download,0,3,313
Mistle Thrush,Grive draine,https://upload.wikimedia.org/wikipedia/commons/9/9e/Turdus_viscivorus.001_-_Cardiff.jpg,https://xeno-canto.org/972391/download,0,2,32628
Song Thrush,Grive musicienne,https://upload.wikimedia.org/wikipedia/commons/1/1e/%D0%9F%D0%B5%D0%B2%D1%87%D0%B8%D0%B9_%D0%B4%D1%80%D0%BE%D0%B7%D0%B4_%D0%BD%D0%B0_%D0%BF%D0%B5%D0%BD%D1%8C%D0%BA%D0%B5_%28Turdus_philomelos%29%2C_%D0%91%D0%B8%D1%82%D1%86%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81.jpg,https://xeno-canto.org/980582/download,0,1,106516
Redwing,Grive mauvis,https://upload.wikimedia.org/wikipedia/commons/c/c1/Redwing_Turdus_iliacus.jpg,https://xeno-canto.org/973547/download,0,2,11160
Eurasian Blackbird,Merle noir,https://upload.wikimedia.org/wikipedia/commons/a/a9/Common_Blackbird.jpg,https://xeno-canto.org/990996/download,0,1,203857
American Robin,Merle d'Amérique,https://upload.wikimedia.org/wikipedia/commons/9/97/American_robin_%2871307%29.jpg,https://xeno-canto.org/524659/download,0,2,38449
Austral Thrush,Merle austral,https://upload.wikimedia.org/wikipedia/commons/3/39/Turdus_falcklandii.jpg,https://xeno-canto.org/573536/download,0,3,821
Tickell's Thrush,Merle unicolore,https://upload.wikimedia.org/wikipedia/commons/d/d6/Tickells.jpg,https://xeno-canto.org/655458/download,0,3,205
Pale Thrush,Merle pâle,https://upload.wikimedia.org/wikipedia/commons/b/bc/Pale_Thrush_-_Taiwan_S4E8071_%2817027483687%29.jpg,https://xeno-canto.org/978196/download,0,3,399
Eyebrowed Thrush,Merle obscur,https://upload.wikimedia.org/wikipedia/commons/c/c6/Eyebrowed_Thrush.jpg,https://xeno-canto.org/963407/download,0,3,266
Fieldfare,Grive litorne,https://upload.wikimedia.org/wikipedia/commons/a/af/Fieldfare_on_branch.jpg,https://xeno-canto.org/972709/download,0,2,9726
Ring Ouzel,Merle à plastron,https://upload.wikimedia.org/wikipedia/commons/5/5d/Turdus_torquatus%2C_Spain_1.jpg,https://xeno-canto.org/976403/download,0,2,3951
Black-throated Thrush,Grive à gorge noire,https://upload.wikimedia.org/wikipedia/commons/2/28/A_dark-throated_Thrush_female_-_Dhanachuli%2C_Uttarakhand_India.jpg,https://xeno-canto.org/979318/download,0,3,233
Red-throated Thrush,Grive à gorge rousse,https://upload.wikimedia.org/wikipedia/commons/1/16/Red-throated_thrush_in_Nepal_%281%29_%28cropped%29.jpg,https://xeno-canto.org/979329/download,0,3,574
Dusky Thrush,Grive à ailes rousses,https://upload.wikimedia.org/wikipedia/commons/c/c9/Turdus_eunomus_-Japan-8.jpg,https://xeno-canto.org/893034/download,0,3,518
Naumann's Thrush,Grive de Naumann,https://upload.wikimedia.org/wikipedia/commons/7/77/Naumann%27s_Thrush_imported_from_iNaturalist_photo_181639461_on_21_June_2024.jpg,https://xeno-canto.org/893035/download,0,3,408
Dark-sided Flycatcher,Gobemouche de Sibérie,https://upload.wikimedia.org/wikipedia/commons/1/1b/Muscicapa_sibirica.jpg,https://xeno-canto.org/955124/download,0,3,139
Asian Brown Flycatcher,Gobemouche brun,https://upload.wikimedia.org/wikipedia/commons/d/df/Asian_Brown_Flycatcher_%28Muscicapa_dauurica%29_at_Periyar_National_Park.jpg,https://xeno-canto.org/959602/download,0,3,865
Spotted Flycatcher,Gobemouche gris,https://upload.wikimedia.org/wikipedia/commons/2/25/Muscicapa_striata_1_%28Martin_Mecnarowski%29.jpg,https://xeno-canto.org/982698/download,0,2,23663
Rufous-tailed Scrub-Robin,Agrobate roux,https://upload.wikimedia.org/wikipedia/commons/b/b0/Agrobate_roux_au_Parc_National_de_l%27Ichkeul_%28Tunisia%29%2C_crop.jpg,,0,3,1218
European Robin,Rouge-gorge familier,https://upload.wikimedia.org/wikipedia/commons/f/f3/Erithacus_rubecula_with_cocked_head.jpg,https://xeno-canto.org/982667/download,0,1,199695
Rufous-tailed Robin,Rossignol siffleur,https://upload.wikimedia.org/wikipedia/commons/7/72/Luscinia_sibilans_-_Khao_Yai.jpg,https://xeno-canto.org/897491/download,0,3,251
Siberian Blue Robin,Rossignol bleu,https://upload.wikimedia.org/wikipedia/commons/e/e6/Luscinia_cyane_-_Khao_Yai.jpg,https://xeno-canto.org/975563/download,0,3,663
White-throated Robin,Iranie à gorge blanche,https://upload.wikimedia.org/wikipedia/commons/a/a2/BessornisAlbigularisWolf%2C_crop.jpg,https://xeno-canto.org/460560/download,0,3,168
Thrush Nightingale,Rossignol progné,https://upload.wikimedia.org/wikipedia/commons/f/f9/Nightingale_of_ancient_Uglich.JPG,https://xeno-canto.org/978236/download,0,3,1798
Common Nightingale,Rossignol philomèle,https://upload.wikimedia.org/wikipedia/commons/c/c8/Luscinia_megarhynchos_-_01.jpg,https://xeno-canto.org/957861/download,0,1,116852
Bluethroat,Gorgebleue à miroir,https://upload.wikimedia.org/wikipedia/commons/e/e8/Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg,https://xeno-canto.org/934764/download,0,2,9016
Siberian Rubythroat,Rossignol calliope,https://upload.wikimedia.org/wikipedia/commons/3/36/Luscinia_calliope_-_Pak_Chong_2.jpg,https://xeno-canto.org/974332/download,0,3,526
Red-flanked Bluetail,Rossignol à flancs roux,https://upload.wikimedia.org/wikipedia/commons/b/b2/Tarsiger_cyanurus.jpg,https://xeno-canto.org/980778/download,0,3,1265
Mugimaki Flycatcher,Gobemouche mugimaki,https://upload.wikimedia.org/wikipedia/commons/4/4c/Ficedula_mugimaki_243653507.jpg,https://xeno-canto.org/981466/download,0,3,164
Taiga Flycatcher,Gobemouche de la taïga,https://upload.wikimedia.org/wikipedia/commons/6/66/Taiga_Flycatcher.jpg,https://xeno-canto.org/975564/download,0,2,5403
Red-breasted Flycatcher,Gobemouche nain,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_brested_flycatcher_by_David_Raju_%28cropped%29.jpg,https://xeno-canto.org/915724/download,0,3,1504
Semicollared Flycatcher,Gobemouche à demi-collier,https://upload.wikimedia.org/wikipedia/commons/d/d7/Ficedula_semitorquata_NAUMANN.jpg,https://xeno-canto.org/905474/download,0,3,426
European Pied Flycatcher,Gobemouche noir,https://upload.wikimedia.org/wikipedia/commons/5/53/Ficedula_hypoleuca_-Wood_of_Cree_Nature_Reserve%2C_Scotland_-male-8a.jpg,https://xeno-canto.org/940448/download,0,2,11809
Atlas Flycatcher,Gobemouche de l'Atlas,https://upload.wikimedia.org/wikipedia/commons/b/be/Atlas_Flycatcher_%28Ficedula_speculigera%29.jpg,,0,3,178
Collared Flycatcher,Gobemouche à collier,https://upload.wikimedia.org/wikipedia/commons/0/00/Collared_flycatcher_%28Ficedula_albicollis%29.jpg,https://xeno-canto.org/905474/download,0,3,1405
Plumbeous Redstart,Nymphée fuligineuse,https://upload.wikimedia.org/wikipedia/commons/4/4e/Rhyacornis_fuliginosus_-_Doi_Inthanon.jpg,,0,3,458
Rufous-backed Redstart,Rougequeue d'Eversmann,https://upload.wikimedia.org/wikipedia/commons/1/15/Eversmann%27s_Redstart_-_Kazakistan_S4E3844_%2819357362412%29.jpg,,0,3,121
Moussier's Redstart,Rougequeue de Moussier,https://upload.wikimedia.org/wikipedia/commons/d/d4/Moussier%27s_redstart_%28Phoenicurus_moussieri%29_male.jpg,https://xeno-canto.org/889934/download,0,3,3
Common Redstart,Rougequeue à front blanc,https://upload.wikimedia.org/wikipedia/commons/4/40/Gartenrotschwanz_1.jpg,https://xeno-canto.org/981987/download,0,1,57992
White-winged Redstart,Rougequeue de Güldenstädt,https://upload.wikimedia.org/wikipedia/commons/1/1f/Guldenstadt%27s_Redstart_-_Shreeram_M_V_-_Ladakh%2C_India.jpg,,0,3,345
Black Redstart,Rougequeue noir,https://upload.wikimedia.org/wikipedia/commons/1/14/Hausrotschwanz_Brutpflege_2006-05-21-05.jpg,https://xeno-canto.org/978548/download,0,1,134697
Daurian Redstart,Rougequeue aurore,https://upload.wikimedia.org/wikipedia/commons/c/cc/Daurian_redstart_at_Daisen_Park_in_Osaka%2C_January_2016.jpg,https://xeno-canto.org/978956/download,0,3,1982
Rufous-tailed Rock-Thrush,Monticole merle-de-roche,https://upload.wikimedia.org/wikipedia/commons/f/f9/Monsax.jpg,,0,3,1856
Blue Rock-Thrush,Monticole merle-bleu,https://upload.wikimedia.org/wikipedia/commons/4/4d/Monticola_solitarius%2C_Spain_1.jpg,,0,2,7152
Whinchat,Tarier des prés,https://upload.wikimedia.org/wikipedia/commons/c/cb/Whinchat_-_Saxicola_rubetra_%28Male%29_%2852943525534%29.jpg,https://xeno-canto.org/942827/download,0,2,4438
Fuerteventura Stonechat,Tarier des Canaries,https://upload.wikimedia.org/wikipedia/commons/c/cc/Saxicola_dacotiae_-Fuerteventura%2C_Canary_Islands%2C_Spain-8.jpg,,0,3,125
European Stonechat,Tarier pâtre,https://upload.wikimedia.org/wikipedia/commons/d/d7/Stonechat_%28Saxicola_rubicola%29_male%2C_Beaulieu%2C_Hampshire.jpg,https://xeno-canto.org/979687/download,0,2,4182
Siberian Stonechat,Tarier de Sibérie,https://upload.wikimedia.org/wikipedia/commons/d/de/Siberian_stonechat_Male.jpg,https://xeno-canto.org/809429/download,0,3,525
Amur Stonechat,Tarier de Stejneger,https://upload.wikimedia.org/wikipedia/commons/7/7d/Stejneger%27s_Stonechat.jpg,,0,2,4646
African Stonechat,Tarier africain,https://upload.wikimedia.org/wikipedia/commons/d/de/Saxicola_torquatus_-South_Africa_-male-8_%283%29.jpg,https://xeno-canto.org/929774/download,0,2,6372
Pied Bushchat,Tarier pie,https://upload.wikimedia.org/wikipedia/commons/d/df/Pied_bush_chat_%28Saxicola_caprata%29male_from_nilgiris_DSC_1123.jpg,,0,3,401
Northern Wheatear,Traquet motteux,https://upload.wikimedia.org/wikipedia/commons/0/0c/Steinschmaetzer_Northern_wheatear_male.jpg,https://xeno-canto.org/982401/download,0,2,8506
Atlas Wheatear,Traquet de Seebohm,https://upload.wikimedia.org/wikipedia/commons/1/13/Oenanthe_seebohmi%2C_Morocco_1.jpg,https://xeno-canto.org/164205/download,0,3,46
Isabelline Wheatear,Traquet isabelle,https://upload.wikimedia.org/wikipedia/commons/b/b4/Isabelline_wheatear_%28Oenanthe_isabellina%29_male%2C_non-breeding.jpg,https://xeno-canto.org/951185/download,0,3,559
Desert Wheatear,Traquet du désert,https://upload.wikimedia.org/wikipedia/commons/6/64/Desert_Wheatear_%28Oenanthe_deserti%29_Photograph_by_Shantanu_Kuveskar.jpg,https://xeno-canto.org/954439/download,0,3,574
Western Black-eared Wheatear,Traquet oreillard,https://upload.wikimedia.org/wikipedia/commons/d/d4/CollalbaRubia.jpg,https://xeno-canto.org/935693/download,0,3,1356
Cyprus Wheatear,Traquet de Chypre,https://upload.wikimedia.org/wikipedia/commons/f/f3/Cyprus_wheatear_%28Oenanthe_cypriaca%29.jpg,https://xeno-canto.org/962264/download,0,3,173
Eastern Black-eared Wheatear,Traquet noir et blanc,https://upload.wikimedia.org/wikipedia/commons/5/58/45-090506-black-eared-wheatear-at-Ipsilou-Monastery-.jpg,https://xeno-canto.org/972255/download,0,3,92
Pied Wheatear,Traquet pie,https://upload.wikimedia.org/wikipedia/commons/5/5d/Pied_Wheatear_%28Oenanthe_pleschanka%29_%288079431820%29.jpg,https://xeno-canto.org/951247/download,0,3,268
Red-rumped Wheatear,Traquet à tête grise,https://upload.wikimedia.org/wikipedia/commons/b/b7/Red-rumped_wheatear_%28Oenanthe_moesta_moesta%29_male_Kebili.jpg,https://xeno-canto.org/771433/download,0,3,190
Variable Wheatear,Traquet variable,https://upload.wikimedia.org/wikipedia/commons/0/01/Variable_wheatear_%28Oenanthe_picata_picata%29_male.jpg,https://xeno-canto.org/165823/download,0,3,91
Black Wheatear,Traquet rieur,https://upload.wikimedia.org/wikipedia/commons/d/db/Black_Wheatear_-_Merzouga_Marocco_07_3429_%2819400616192%29.jpg,https://xeno-canto.org/955342/download,0,3,1263
White-crowned Wheatear,Traquet à tête blanche,https://upload.wikimedia.org/wikipedia/commons/e/e0/Red-rumped_wheatear_%28Oenanthe_moesta%29_Kebili.jpg,https://xeno-canto.org/916870/download,0,3,1265
Finsch's Wheatear,Traquet de Finsch,https://upload.wikimedia.org/wikipedia/commons/8/89/%C3%87ilfer%C5%9Fik.jpg,https://xeno-canto.org/966182/download,0,3,110
Kurdish Wheatear,Traquet kurde,https://upload.wikimedia.org/wikipedia/commons/d/d7/Oenanthe_xanthoprymna_-_Kurdish_Wheatear%2C_Osmaniye%2C_Turkey_01.jpg,https://xeno-canto.org/346453/download,0,3,269
Bohemian Waxwing,Jaseur boréal,https://upload.wikimedia.org/wikipedia/commons/1/16/Bombycilla_garrulus%2C_Novosibirsk_1.jpg,https://xeno-canto.org/962616/download,0,2,9822
Cedar Waxwing,Jaseur d'Amérique,https://upload.wikimedia.org/wikipedia/commons/7/73/Cedar_Waxwing_-_Bombycilla_cedrorum%2C_George_Washington%27s_Birthplace_National_Monument%2C_Colonial_Beach%2C_Virginia_%2839997434862%29.jpg,https://xeno-canto.org/823171/download,0,2,16002
Copper Sunbird,Souïmanga cuivré,https://upload.wikimedia.org/wikipedia/commons/6/6d/Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg,https://xeno-canto.org/687588/download,0,3,0
Black-headed Weaver,Tisserin à tête noire,https://upload.wikimedia.org/wikipedia/commons/d/d7/Yellow_backed_weaver.jpg,https://xeno-canto.org/931708/download,0,3,390
Yellow-crowned Bishop,Euplecte vorabé,https://upload.wikimedia.org/wikipedia/commons/7/7e/Euplectes_afer_-Lake_Baringo%2C_Kenya_-male-8_CROP.jpg,https://xeno-canto.org/829316/download,0,3,677
Indian Silverbill,Euodice malabarica,https://upload.wikimedia.org/wikipedia/commons/1/11/Indian_Silverbill3.jpg,https://xeno-canto.org/471526/download,0,3,36
Scaly-breasted Munia,Capucin damier,https://upload.wikimedia.org/wikipedia/commons/e/e7/Lonchura_punctulata_%28Nagarhole%2C_2004%29.jpg,https://xeno-canto.org/953742/download,0,2,2387
Tricolored Munia,Capucin à dos marron,https://upload.wikimedia.org/wikipedia/commons/7/73/Tricoloured_munia_%28cropped%29.jpg,https://xeno-canto.org/256442/download,0,3,282
Chestnut Munia,Capucin à tête noire,https://upload.wikimedia.org/wikipedia/commons/0/04/Lonchura_atricapilla_jagori_-Cebu-8-3c.jpg,https://xeno-canto.org/917048/download,0,3,416
Orange-cheeked Waxbill,Astrild à joues orange,https://upload.wikimedia.org/wikipedia/commons/5/5a/Orange-Cheeked_Waxbill_zackandzill.jpg,https://xeno-canto.org/747962/download,0,3,845
Common Waxbill,Astrild ondulé,https://upload.wikimedia.org/wikipedia/commons/3/36/Common_waxbill_%28Estrilda_astrild_jagoensis%29.jpg,https://xeno-canto.org/927211/download,0,2,3316
Red Avadavat,Bengali rouge,https://upload.wikimedia.org/wikipedia/commons/7/7c/A_pair_of_Red_avadavat_%28Amandava_amandava%29_Photograph_by_Shantanu_Kuveskar.jpg,https://xeno-canto.org/972682/download,0,2,3000
Alpine Accentor,Accenteur alpin,https://upload.wikimedia.org/wikipedia/commons/d/df/Alpine_accentor_saganta.jpg,https://xeno-canto.org/982627/download,0,2,4902
Siberian Accentor,Accenteur montanelle,https://upload.wikimedia.org/wikipedia/commons/e/e2/Siberian_Accentor_%28Prunella_montanella%29_-_%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D0%B8%D0%B9%D0%BD_%D1%85%D0%B0%D0%B9%D1%80%D1%83%D1%83%D0%BB%D0%B4%D0%B0%D0%B9_%2816435139700%29.jpg,https://xeno-canto.org/676021/download,0,3,486
Radde's Accentor,Accenteur de Radde,https://upload.wikimedia.org/wikipedia/commons/7/7c/Prunella_ocularis_1a.jpg,https://xeno-canto.org/971533/download,0,3,113
Black-throated Accentor,Accenteur à gorge noire,https://upload.wikimedia.org/wikipedia/commons/d/d0/Black-throated_Accentor_%28Prunella_atrogularis%29_%2815275386173%29.jpg,https://xeno-canto.org/832235/download,0,3,627
Dunnock,Accenteur mouchet,https://upload.wikimedia.org/wikipedia/commons/4/4e/Dunnock_%28Prunella_modularis%29_3.jpg,https://xeno-canto.org/982393/download,0,1,72625
House Sparrow,Moineau domestique,https://upload.wikimedia.org/wikipedia/commons/9/9b/House_sparrow_male_in_Prospect_Park_%2853532%29.jpg,https://xeno-canto.org/981633/download,0,1,155711
Italian Sparrow,Moineau cisalpin,https://upload.wikimedia.org/wikipedia/commons/0/00/Passer_italiae_1_%28loz%29.jpg,https://xeno-canto.org/472061/download,0,2,4787
Spanish Sparrow,Moineau espagnol,https://upload.wikimedia.org/wikipedia/commons/7/7d/Passer_Hispaniolensis_Male.JPG,https://xeno-canto.org/521496/download,0,2,3222
Dead Sea Sparrow,Moineau de la mer Morte,https://upload.wikimedia.org/wikipedia/commons/7/70/Passer_moabiticus.jpg,https://xeno-canto.org/972237/download,0,3,548
Cape Verde Sparrow,Moineau du Cap-Vert,https://upload.wikimedia.org/wikipedia/commons/f/f8/Passer_iagoensis_male.jpg,,0,3,634
Eurasian Tree Sparrow,Moineau friquet,https://upload.wikimedia.org/wikipedia/commons/9/98/Tree_Sparrow_August_2007_Osaka_Japan.jpg,https://xeno-canto.org/966257/download,0,2,16465
Rock Sparrow,Moineau soulcie,https://upload.wikimedia.org/wikipedia/commons/d/dc/Petronia_petronia_-Ariege%2C_Midi-Pyrenee%2C_France-8-4c.jpg,https://xeno-canto.org/971454/download,0,2,3401
Pale Rockfinch,Moineau pâle,https://upload.wikimedia.org/wikipedia/commons/c/ce/Carpospiza_brachydactyla.jpg,https://xeno-canto.org/971538/download,0,3,523
White-winged Snowfinch,Niverolle alpine,https://upload.wikimedia.org/wikipedia/commons/3/38/Snowfinch.jpg,https://xeno-canto.org/972224/download,0,2,4024
Gray Wagtail,Bergeronnette des ruisseaux,https://upload.wikimedia.org/wikipedia/commons/d/d3/Grey_wagtail_-_Fulzar_Dam%2C_Jamnagar_2023-11-13.jpg,,0,2,27989
Western Yellow Wagtail,Bergeronnette printanière,https://upload.wikimedia.org/wikipedia/commons/6/67/Wiesenschafstelze.JPG,https://xeno-canto.org/977468/download,0,2,10419
Eastern Yellow Wagtail,Bergeronnette de Béringie,https://upload.wikimedia.org/wikipedia/commons/a/a4/Eastern_Yellow_Wagtail_%28Motacilla_tschutschensis_tschutschensis%29%2C_Kamchatka%2C_Russia_06.jpg,https://xeno-canto.org/964206/download,0,3,671
Citrine Wagtail,Bergeronnette citrine,https://upload.wikimedia.org/wikipedia/commons/e/ed/Citrine_Wagtail_%28Motacilla_citreola%29-_Breeding_Male_of_calcarata_race_at_Bharatpur_I_IMG_5752.jpg,https://xeno-canto.org/980485/download,0,3,1276
White Wagtail,Bergeronnette grise,https://upload.wikimedia.org/wikipedia/commons/6/60/20180415_015_Winterswijk_Witte_kwikstaart_%2840785272624%29.jpg,https://xeno-canto.org/979151/download,0,1,84201
Richard's Pipit,Pipit de Richard,https://upload.wikimedia.org/wikipedia/commons/5/50/Anthus_richardi_-_Laem_Pak_Bia.jpg,https://xeno-canto.org/979500/download,0,3,0
Paddyfield Pipit,Pipit rousset,https://upload.wikimedia.org/wikipedia/commons/4/4e/Paddyfield_pipit_%28Anthus_rufulus_rufulus%29.jpg,https://xeno-canto.org/964215/download,0,3,151
Long-billed Pipit,Pipit à long bec,https://upload.wikimedia.org/wikipedia/commons/0/0b/Long-billed_pipit_%28cropped%29.jpg,https://xeno-canto.org/951035/download,0,3,140
Blyth's Pipit,Pipit de Godlewski,https://upload.wikimedia.org/wikipedia/commons/d/d5/Blyth%27s_Pipit_Pangolakha_Wildlife_Sanctuary_East_Sikkim_05.05.2016.jpg,https://xeno-canto.org/942303/download,0,3,164
Tawny Pipit,Pipit rousseline,https://upload.wikimedia.org/wikipedia/commons/f/f4/Tawny_pipit_47.jpg,https://xeno-canto.org/972999/download,0,3,1267
Berthelot's Pipit,Pipit de Berthelot,https://upload.wikimedia.org/wikipedia/commons/6/67/Kanarenpieper.jpg,https://xeno-canto.org/980487/download,0,3,5
Meadow Pipit,Pipit farlouse,https://upload.wikimedia.org/wikipedia/commons/b/b7/Wiesenpieper_Meadow_pipit.jpg,https://xeno-canto.org/982670/download,0,2,14566
Tree Pipit,Pipit des arbres,https://upload.wikimedia.org/wikipedia/commons/6/6d/Tree_pipit_-_Jamnagar_2021-10-16.jpg,https://xeno-canto.org/973515/download,0,2,10473
Olive-backed Pipit,Pipit à dos olive,https://upload.wikimedia.org/wikipedia/commons/d/d9/Olive-backed_pipit_%28Anthus_hodgsoni_hodgsoni%29_Phulchowki.jpg,https://xeno-canto.org/978939/download,0,3,385
Pechora Pipit,Pipit de la Petchora,https://upload.wikimedia.org/wikipedia/commons/8/84/Anthus_gustavi_214075656.jpg,https://xeno-canto.org/945790/download,0,3,154
Red-throated Pipit,Pipit à gorge rousse,https://upload.wikimedia.org/wikipedia/commons/7/75/Red-throated_Pipit.jpg,https://xeno-canto.org/977384/download,0,3,487
Water Pipit,Pipit spioncelle,https://upload.wikimedia.org/wikipedia/commons/2/24/Anthus_spinoletta_-_Water_Pipit%2C_Kahramanmara%C5%9F_2016-11-18_01-10.jpg,https://xeno-canto.org/982396/download,0,2,4043
Siberian Pipit,Pipit de Sibérie,https://upload.wikimedia.org/wikipedia/commons/5/5c/Siberian_Pipit_%28Anthus_japonicus%29_%2849270701118%29_%28cropped%29.jpg,,0,3,30
American Pipit,Pipit d'Amérique,https://upload.wikimedia.org/wikipedia/commons/0/07/Anthus_rubescens_-Harney_County%2C_Oregon%2C_USA-8.jpg,,0,3,631
Common Chaffinch,Pinson des arbres,https://upload.wikimedia.org/wikipedia/commons/a/a0/Male_Chaffinch_-_Fringilla_coelebs.jpg,https://xeno-canto.org/982810/download,0,1,218328
Azores Chaffinch,Pinson des arbres,https://upload.wikimedia.org/wikipedia/commons/5/58/A%C3%A7ores_452A1626_%2835867036050%29.jpg,,0,1,218328
Madeira Chaffinch,Pinson de Madère,https://upload.wikimedia.org/wikipedia/commons/b/bd/FringillaCoelebsMadeirensis_3749.jpg,,0,3,539
Canary Islands Chaffinch,Pinson des Canaries,https://upload.wikimedia.org/wikipedia/commons/e/e1/Fringilla_coelebs_palmae_-_Los_Tilos.jpg,,0,3,9
African Chaffinch,Pinson des arbres africain,https://upload.wikimedia.org/wikipedia/commons/2/2b/African_Chaffinch_%28Fringilla_spodiogenys%29_male_Morocco.jpg,,0,3,636
Tenerife Blue Chaffinch,Pinson bleu,https://upload.wikimedia.org/wikipedia/commons/e/e4/Teidefink.jpg,https://xeno-canto.org/565833/download,0,2,2184
Gran Canaria Blue Chaffinch,Pinson bleu de Grande Canarie,https://upload.wikimedia.org/wikipedia/commons/9/9a/Pinz%C3%B3n_azul_de_Gran_Canaria_%28macho%29%2C_M._A._Pe%C3%B1a.jpg,,0,3,20
Brambling,Pinson du Nord,https://upload.wikimedia.org/wikipedia/commons/c/c9/Fringilla_montifringilla_-Poland_-male-8.jpg,https://xeno-canto.org/978000/download,0,3,85
Evening Grosbeak,Gros-bec Errant,https://upload.wikimedia.org/wikipedia/commons/a/ac/Hesperiphona_vespertina_CT3.jpg,https://xeno-canto.org/567736/download,0,2,7432
Hawfinch,Gros-bec casse-noyaux,https://upload.wikimedia.org/wikipedia/commons/8/85/Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg,https://xeno-canto.org/981504/download,0,1,55486
Common Rosefinch,Roselin cramoisi,https://upload.wikimedia.org/wikipedia/commons/1/19/Carpodacus_erythrinus_284921386.jpg,https://xeno-canto.org/975326/download,0,3,1474
Great Rosefinch,Roselin tacheté,https://upload.wikimedia.org/wikipedia/commons/5/55/Great_Rosefinch.jpg,https://xeno-canto.org/920192/download,0,3,201
Pallas's Rosefinch,Roselin rose,https://upload.wikimedia.org/wikipedia/commons/d/d0/Carpodacus_roseus.jpg,https://xeno-canto.org/884669/download,0,3,462
Pine Grosbeak,Durbec des sapins,https://upload.wikimedia.org/wikipedia/commons/2/22/Pine_Grosbeak_%28Pinicola_enucleator%29_%2813667564073%29.jpg,https://xeno-canto.org/944125/download,0,2,4630
Azores Bullfinch,Bouvreuil des Açores,https://upload.wikimedia.org/wikipedia/commons/7/72/Pyrrhula_murina.jpg,https://xeno-canto.org/831199/download,0,2,2055
Eurasian Bullfinch,Bouvreuil pivoine,https://upload.wikimedia.org/wikipedia/commons/d/de/Bullfinch_male.jpg,https://xeno-canto.org/965743/download,0,2,37553
Trumpeter Finch,Roselin githagine,https://upload.wikimedia.org/wikipedia/commons/a/a5/Trumpeter_finch_%28Bucanetes_githagineus_zedlitzi%29_male_Kebili.jpg,https://xeno-canto.org/890131/download,0,3,724
Mongolian Finch,Roselin de Mongolie,https://upload.wikimedia.org/wikipedia/commons/3/38/Bucanetes_mongolicus.JPG,https://xeno-canto.org/840333/download,0,3,71
Gray-crowned Rosy-Finch,Roselin à tête grise,https://upload.wikimedia.org/wikipedia/commons/d/d9/Gray-Crowned_Rosy-Finch.jpg,,0,3,408
House Finch,Roselin familier,https://upload.wikimedia.org/wikipedia/commons/f/f1/House_finch_%2833688%292.jpg,https://xeno-canto.org/941235/download,0,2,11049
Desert Finch,Roselin de Lichtenstein,https://upload.wikimedia.org/wikipedia/commons/6/6b/Rhodospiza_obsoleta_in_Iran.jpg,https://xeno-canto.org/471597/download,0,3,235
European Greenfinch,Verdier d'Europe,https://upload.wikimedia.org/wikipedia/commons/3/32/Carduelis_chloris_3_%28Marek_Szczepanek%29.jpg,https://xeno-canto.org/979188/download,0,1,88550
Twite,Linotte à bec jaune,https://upload.wikimedia.org/wikipedia/commons/9/9b/Twite_%28Linaria_flavirostris%29%2C_Zinc_Road%2C_Teesside_%2853540824279%29.jpg,https://xeno-canto.org/971846/download,0,3,1427
